timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1621476557332,567,HTTP Request,200,OK,Thread Group 1-32,text,true,,367,155,125,125,http://localhost:8084/?token=466662735&user=1964513752&conf=2,566,0,39
1621476557330,576,HTTP Request,200,OK,Thread Group 1-124,text,true,,367,155,125,125,http://localhost:8084/?token=466662735&user=1964513752&conf=2,576,0,41
1621476557332,574,HTTP Request,200,OK,Thread Group 1-88,text,true,,367,155,125,125,http://localhost:8084/?token=466662735&user=1964513752&conf=2,574,0,39
1621476557331,575,HTTP Request,200,OK,Thread Group 1-53,text,true,,367,155,125,125,http://localhost:8084/?token=466662735&user=1964513752&conf=2,575,0,40
1621476557331,575,HTTP Request,200,OK,Thread Group 1-96,text,true,,367,155,125,125,http://localhost:8084/?token=466662735&user=1964513752&conf=2,575,0,40
1621476557332,604,HTTP Request,200,OK,Thread Group 1-28,text,true,,367,155,125,125,http://localhost:8084/?token=466662735&user=1964513752&conf=2,604,0,39
1621476557331,605,HTTP Request,200,OK,Thread Group 1-121,text,true,,367,155,125,125,http://localhost:8084/?token=466662735&user=1964513752&conf=2,605,0,41
1621476557331,605,HTTP Request,200,OK,Thread Group 1-17,text,true,,367,155,125,125,http://localhost:8084/?token=466662735&user=1964513752&conf=2,605,0,40
1621476557331,605,HTTP Request,200,OK,Thread Group 1-116,text,true,,367,155,125,125,http://localhost:8084/?token=466662735&user=1964513752&conf=2,605,0,41
1621476557332,607,HTTP Request,200,OK,Thread Group 1-21,text,true,,367,155,125,125,http://localhost:8084/?token=466662735&user=1964513752&conf=2,607,0,39
1621476557332,607,HTTP Request,200,OK,Thread Group 1-122,text,true,,367,155,125,125,http://localhost:8084/?token=466662735&user=1964513752&conf=2,607,0,40
1621476557331,608,HTTP Request,200,OK,Thread Group 1-9,text,true,,367,155,125,125,http://localhost:8084/?token=466662735&user=1964513752&conf=2,608,0,43
1621476557332,607,HTTP Request,200,OK,Thread Group 1-33,text,true,,367,155,125,125,http://localhost:8084/?token=466662735&user=1964513752&conf=2,607,0,44
1621476557332,612,HTTP Request,200,OK,Thread Group 1-93,text,true,,367,155,125,125,http://localhost:8084/?token=466662735&user=1964513752&conf=2,612,0,40
1621476557331,613,HTTP Request,200,OK,Thread Group 1-69,text,true,,367,155,125,125,http://localhost:8084/?token=466662735&user=1964513752&conf=2,613,0,42
1621476557331,613,HTTP Request,200,OK,Thread Group 1-37,text,true,,367,155,125,125,http://localhost:8084/?token=466662735&user=1964513752&conf=2,613,0,44
1621476557331,613,HTTP Request,200,OK,Thread Group 1-66,text,true,,367,155,125,125,http://localhost:8084/?token=466662735&user=1964513752&conf=2,613,0,47
1621476557330,619,HTTP Request,200,OK,Thread Group 1-102,text,true,,367,155,125,125,http://localhost:8084/?token=466662735&user=1964513752&conf=2,619,0,45
1621476557330,619,HTTP Request,200,OK,Thread Group 1-117,text,true,,367,155,125,125,http://localhost:8084/?token=466662735&user=1964513752&conf=2,619,0,46
1621476557331,618,HTTP Request,200,OK,Thread Group 1-74,text,true,,367,155,125,125,http://localhost:8084/?token=466662735&user=1964513752&conf=2,618,0,44
